legajo,nivel,titulo,colacion,promedio,promedio_lineal
1718,Grado,Ingeniero Industrial,17,,
1757,Grado,Ingeniero Mecánico,17,,
1766,Grado,Ingeniero Mecánico,17,,
1790,Grado,Ingeniero Electrónico,17,,
1659,Grado,Ingeniero Industrial,17,,
1703,Grado,Ingeniero Industrial,17,,
1793,Grado,Ingeniero Electricista,17,,
1643,Grado,Ingeniero Industrial,17,,
1757,Grado,Ingeniero Industrial,17,,
1766,Grado,Ingeniero Industrial,17,,
1730,Grado,Ingeniero Naval,17,,
1667,Grado,Ingeniero Mecánico,17,,
11837,Grado,Licenciado en Oceanografía,17,,
1862,Grado,Ingeniero Electrónico,17,,
1554,Grado,Ingeniero Industrial,17,,
11835,Grado,Licenciado en Oceanografía,17,,
1768,Grado,Ingeniero Industrial,17,,
1791,Grado,Ingeniero en Armas,17,,
1775,Grado,Ingeniero Industrial,17,,
1776,Grado,Ingeniero Industrial,17,,
1783,Grado,Ingeniero Mecánico,17,,
1536,Grado,Ingeniero Industrial,17,,
1524,Grado,Ingeniero Industrial,17,,
1721,Grado,Ingeniero Mecánico,17,,
1733,Grado,Ingeniero Naval,17,,
1745,Grado,Ingeniero Mecánico,17,,
1761,Grado,Ingeniero Electrónico,17,,
11845,Grado,Licenciado en Oceanografía,17,,
1711,Grado,Ingeniero Mecánico,17,,
1705,Grado,Ingeniero Mecánico,17,,
1705,Grado,Ingeniero Industrial,17,,
1783,Grado,Ingeniero Industrial,17,,
1745,Grado,Ingeniero Industrial,17,,
11001,Grado,Licenciado en Hidrografía,17,,
1706,Grado,Ingeniero Químico,17,,
1707,Grado,Ingeniero Electrónico,17,,
1642,Grado,Ingeniero Industrial,17,,
1727,Grado,Ingeniero Industrial,17,,
1746,Grado,Ingeniero Industrial,17,,
1751,Grado,Ingeniero Mecánico,17,,
1729,Grado,Ingeniero Electrónico,17,,
1715,Grado,Ingeniero Electrónico,17,,
1704,Grado,Ingeniero Naval,17,,
1434,Grado,Ingeniero Industrial,17,,
1756,Grado,Ingeniero Industrial,17,,
1780,Grado,Ingeniero Industrial,17,,
1740,Grado,Ingeniero Naval,17,,
1769,Grado,Ingeniero Naval,17,,
1772,Grado,Ingeniero Mecánico,17,,
1773,Grado,Ingeniero Naval,17,,
1767,Grado,Ingeniero Electrónico,17,,
1751,Grado,Ingeniero Industrial,17,,
1772,Grado,Ingeniero Industrial,17,,
1758,Grado,Ingeniero Electrónico,17,,
1763,Grado,Ingeniero Industrial,17,,
1792,Grado,Ingeniero Mecánico,17,,
1777,Grado,Ingeniero Electrónico,17,,
1716,Grado,Ingeniero Mecánico,17,,
1724,Grado,Ingeniero Electrónico,17,,
1725,Grado,Ingeniero Industrial,17,,
1726,Grado,Ingeniero Electrónico,17,,
1737,Grado,Ingeniero Electrónico,17,,
1755,Grado,Ingeniero Mecánico,17,,
1748,Grado,Ingeniero Mecánico,17,,
1709,Grado,Ingeniero Industrial,17,,
1681,Grado,Ingeniero Naval,17,,
1675,Grado,Ingeniero Electrónico,16,,
1792,Grado,Ingeniero Industrial,17,,
1755,Grado,Ingeniero Industrial,17,,
1748,Grado,Ingeniero Industrial,17,,
1716,Grado,Ingeniero Industrial,17,,
1638,Grado,Ingeniero Electricista,17,,
1692,Grado,Ingeniero Mecánico,17,,
1633,Grado,Ingeniero Químico,17,,
1620,Grado,Ingeniero Mecánico,17,,
1617,Grado,Ingeniero Electrónico,17,,
11879,Grado,Licenciado en Oceanografía,17,,
1618,Grado,Ingeniero Naval,16,,
1688,Grado,Ingeniero Electricista,16,,
1632,Grado,Ingeniero Electrónico,16,,
11738,Grado,Licenciado en Oceanografía,17,,
1671,Grado,Ingeniero Naval,16,,
1638,Grado,Ingeniero Mecánico,16,,
1630,Grado,Ingeniero Electricista,16,,
10902,Grado,Licenciado en Hidrografía,16,,
10903,Grado,Licenciado en Hidrografía,16,,
11901,Grado,Licenciado en Hidrografía,16,,
1619,Grado,Ingeniero Químico,16,,
1682,Grado,Ingeniero Naval,16,,
1584,Grado,Ingeniero Industrial,16,,
1625,Grado,Ingeniero Electrónico,16,,
1610,Grado,Ingeniero Electricista,16,,
1627,Grado,Ingeniero Electrónico,16,,
1648,Grado,Ingeniero Electrónico,16,,
1630,Grado,Ingeniero Mecánico,16,,
1631,Grado,Ingeniero Electrónico,16,,
1459,Grado,Ingeniero Industrial,16,,
1614,Grado,Ingeniero Industrial,16,,
1377,Grado,Ingeniero Electrónico,16,,
1208,Grado,Ingeniero Industrial,16,,
1602,Grado,Ingeniero Químico,16,,
1683,Grado,Ingeniero Mecánico,16,,
1646,Grado,Ingeniero Químico,16,,
1651,Grado,Ingeniero Mecánico,16,,
1624,Grado,Ingeniero Mecánico,16,,
1688,Grado,Ingeniero Industrial,16,,
1689,Grado,Ingeniero Mecánico,16,,
1690,Grado,Ingeniero Electricista,16,,
1689,Grado,Ingeniero Electricista,16,,
1624,Grado,Ingeniero Industrial,16,,
1695,Grado,Ingeniero Industrial,16,,
1511,Grado,Ingeniero Electrónico,16,,
1605,Grado,Ingeniero Electricista,16,,
1664,Grado,Ingeniero Electrónico,16,,
1668,Grado,Ingeniero Químico,16,,
1678,Grado,Ingeniero Industrial,16,,
1680,Grado,Ingeniero Industrial,16,,
1525,Grado,Ingeniero Naval,16,,
1696,Grado,Ingeniero Electrónico,16,,
1647,Grado,Ingeniero Químico,16,,
1653,Grado,Ingeniero Electrónico,16,,
1655,Grado,Ingeniero Electrónico,16,,
1660,Grado,Ingeniero Electrónico,16,,
1663,Grado,Ingeniero Electrónico,16,,
1685,Grado,Ingeniero Electrónico,16,,
1686,Grado,Ingeniero Industrial,16,,
1603,Grado,Ingeniero Electrónico,16,,
1605,Grado,Ingeniero Industrial,16,,
1608,Grado,Ingeniero Electrónico,16,,
1604,Grado,Ingeniero Industrial,16,,
1607,Grado,Ingeniero Químico,16,,
1610,Grado,Ingeniero Industrial,16,,
1613,Grado,Ingeniero Electrónico,16,,
1572,Grado,Ingeniero Químico,16,,
1567,Grado,Ingeniero Industrial,16,,
1670,Grado,Ingeniero Electrónico,16,,
1677,Grado,Ingeniero Mecánico,16,,
1679,Grado,Ingeniero Mecánico,16,,
1636,Grado,Ingeniero Electrónico,16,,
1639,Grado,Ingeniero Electrónico,16,,
1641,Grado,Ingeniero Industrial,16,,
1645,Grado,Ingeniero Electrónico,16,,
1385,Grado,Ingeniero Electrónico,19,,
1668,Grado,Ingeniero Industrial,16,,
1647,Grado,Ingeniero Industrial,16,,
1677,Grado,Ingeniero Industrial,16,,
1679,Grado,Ingeniero Electricista,16,,
1550,Grado,Ingeniero Electrónico,16,,
1449,Grado,Ingeniero Industrial,16,,
1582,Grado,Ingeniero Industrial,15,,
1546,Grado,Ingeniero Naval,15,,
1564,Grado,Ingeniero Electrónico,15,,
1574,Grado,Ingeniero Mecánico,15,,
1575,Grado,Ingeniero Industrial,15,,
1580,Grado,Ingeniero Naval,15,,
1578,Grado,Ingeniero Químico,15,,
1534,Grado,Ingeniero Industrial,15,,
1561,Grado,Ingeniero Industrial,15,,
11201,Grado,Licenciado en Oceanografía,15,,
11202,Grado,Licenciado en Oceanografía,15,,
1569,Grado,Ingeniero Industrial,15,,
1519,Grado,Ingeniero Industrial,15,,
26132,Grado,Ingeniero Electrónico,15,,
1506,Grado,Ingeniero Industrial,15,,
1424,Grado,Ingeniero Industrial,15,,
1509,Grado,Ingeniero Mecánico,15,,
1573,Grado,Ingeniero Industrial,15,,
1527,Grado,Ingeniero Industrial,15,,
1530,Grado,Ingeniero Industrial,15,,
1512,Grado,Ingeniero Mecánico,15,,
1514,Grado,Ingeniero Industrial,15,,
1532,Grado,Ingeniero Electrónico,15,,
1533,Grado,Ingeniero Industrial,15,,
1581,Grado,Ingeniero Industrial,15,,
1521,Grado,Ingeniero Industrial,15,,
1523,Grado,Ingeniero Electrónico,15,,
1526,Grado,Ingeniero Electrónico,15,,
1527,Grado,Ingeniero Mecánico,15,,
1528,Grado,Ingeniero Industrial,15,,
1571,Grado,Ingeniero Electrónico,15,,
1566,Grado,Ingeniero Industrial,15,,
1568,Grado,Ingeniero Electricista,15,,
1513,Grado,Ingeniero Industrial,15,,
1456,Grado,Ingeniero Electricista,15,,
1562,Grado,Ingeniero Electrónico,15,,
1538,Grado,Ingeniero Industrial,15,,
1541,Grado,Ingeniero Industrial,15,,
1543,Grado,Ingeniero Electrónico,15,,
1545,Grado,Ingeniero Químico,15,,
1559,Grado,Ingeniero Industrial,15,,
1560,Grado,Ingeniero Industrial,15,,
1373,Grado,Ingeniero Electrónico,15,,
1471,Grado,Ingeniero Químico,15,,
1501,Grado,Ingeniero Industrial,15,,
1502,Grado,Ingeniero Electrónico,15,,
1505,Grado,Ingeniero Industrial,15,,
1507,Grado,Ingeniero Mecánico,15,,
1586,Grado,Ingeniero Electrónico,15,,
1507,Grado,Ingeniero Electricista,15,,
1160,Grado,Ingeniero Industrial,14,,
11101,Grado,Licenciado en Oceanografía,15,,
11801,Grado,Licenciado en Hidrografía,14,,
10802,Grado,Licenciado en Hidrografía,14,,
11104,Grado,Licenciado en Oceanografía,14,,
11102,Grado,Licenciado en Oceanografía,14,,
11103,Grado,Licenciado en Oceanografía,14,,
1403,Grado,Ingeniero Naval,14,,
1341,Grado,Ingeniero Industrial,14,,
1431,Grado,Ingeniero Naval,14,,
1481,Grado,Ingeniero en Armas,14,,
1483,Grado,Ingeniero en Armas,14,,
1479,Grado,Ingeniero Industrial,14,,
1421,Grado,Ingeniero Químico,14,,
1475,Grado,Ingeniero Industrial,14,,
1245,Grado,Ingeniero Electrónico,14,,
1464,Grado,Ingeniero Electrónico,14,,
1019,Grado,Ingeniero Industrial,14,,
1441,Grado,Ingeniero Industrial,14,,
1348,Grado,Ingeniero Electrónico,14,,
1324,Grado,Ingeniero Químico,14,,
1370,Grado,Ingeniero Industrial,14,,
1445,Grado,Ingeniero Electrónico,14,,
1446,Grado,Ingeniero Mecánico,14,,
1422,Grado,Ingeniero Electricista,14,,
1129,Grado,Ingeniero Químico,14,,
1152,Grado,Ingeniero Electrónico,14,,
1356,Grado,Ingeniero Electrónico,14,,
1450,Grado,Ingeniero Electrónico,14,,
1453,Grado,Ingeniero Industrial,14,,
1458,Grado,Ingeniero Industrial,14,,
1436,Grado,Ingeniero Electrónico,14,,
1439,Grado,Ingeniero Mecánico,14,,
1440,Grado,Ingeniero Mecánico,14,,
1460,Grado,Ingeniero Industrial,14,,
1477,Grado,Ingeniero Electrónico,14,,
1414,Grado,Ingeniero Naval,14,,
1432,Grado,Ingeniero Industrial,14,,
1433,Grado,Ingeniero Electrónico,14,,
1438,Grado,Ingeniero Electrónico,14,,
951,Grado,Ingeniero Industrial,14,,
1240,Grado,Ingeniero en Armas,14,,
1210,Grado,Ingeniero Electrónico,14,,
1467,Grado,Ingeniero Industrial,14,,
1468,Grado,Ingeniero Electrónico,14,,
1470,Grado,Ingeniero Electrónico,14,,
1425,Grado,Ingeniero Industrial,14,,
1350,Grado,Ingeniero Electrónico,14,,
1404,Grado,Ingeniero Electrónico,14,,
1407,Grado,Ingeniero Electrónico,14,,
1416,Grado,Ingeniero Industrial,14,,
1419,Grado,Ingeniero Electrónico,14,,
1480,Grado,Ingeniero Mecánico,14,,
1421,Grado,Ingeniero Industrial,14,,
1446,Grado,Ingeniero Electricista,14,,
1480,Grado,Ingeniero Electricista,14,,
1201,Grado,Ingeniero Industrial,14,,
11515,Grado,Licenciado en Oceanografía,14,,
1482,Grado,Ingeniero en Armas,14,,
1274,Grado,Ingeniero Industrial,14,,
1145,Grado,Ingeniero Industrial,13,,
11544,Grado,Licenciado en Oceanografía,14,,
11553,Grado,Licenciado en Oceanografía,14,,
11258,Grado,Licenciado en Oceanografía,14,,
1102,Grado,Ingeniero Electrónico,13,,
1367,Grado,Ingeniero Industrial,13,,
1321,Grado,Ingeniero Electrónico,13,,
1365,Grado,Ingeniero Electrónico,13,,
767,Grado,Ingeniero Industrial,13,,
1482,Grado,Ingeniero Electrónico,13,,
10100,Grado,Licenciado en Ciencias Meteorológicas,14,,
1257,Grado,Ingeniero Naval,13,,
11437,Grado,Licenciado en Oceanografía,14,,
1386,Grado,Ingeniero Naval,13,,
1423,Grado,Ingeniero Electrónico,13,,
1461,Grado,Ingeniero Mecánico,13,,
1486,Grado,Ingeniero en Armas,13,,
1461,Grado,Ingeniero Electricista,13,,
1315,Grado,Ingeniero Naval,13,,
1384,Grado,Ingeniero Naval,13,,
1064,Grado,Ingeniero Naval,13,,
963,Grado,Ingeniero Naval,13,,
1036,Grado,Ingeniero Industrial,13,,
1065,Grado,Ingeniero Electrónico,13,,
1253,Grado,Ingeniero Químico,13,,
1232,Grado,Ingeniero Electrónico,13,,
1229,Grado,Ingeniero Químico,13,,
1333,Grado,Ingeniero Industrial,13,,
1334,Grado,Ingeniero Industrial,13,,
1303,Grado,Ingeniero Industrial,13,,
1304,Grado,Ingeniero Electrónico,13,,
1308,Grado,Ingeniero Industrial,13,,
1261,Grado,Ingeniero Industrial,13,,
1346,Grado,Ingeniero Electrónico,13,,
1301,Grado,Ingeniero Industrial,13,,
1484,Grado,Ingeniero en Armas,13,,
1320,Grado,Ingeniero Industrial,13,,
1368,Grado,Ingeniero Electrónico,13,,
1338,Grado,Ingeniero Industrial,13,,
1339,Grado,Ingeniero Industrial,13,,
1340,Grado,Ingeniero Industrial,13,,
1343,Grado,Ingeniero Industrial,13,,
1262,Grado,Ingeniero Industrial,13,,
1327,Grado,Ingeniero Electrónico,13,,
1352,Grado,Ingeniero Industrial,13,,
864,Grado,Ingeniero Naval,13,,
865,Grado,Ingeniero Naval,13,,
1104,Grado,Ingeniero Mecánico,13,,
1378,Grado,Ingeniero en Armas,13,,
1014,Grado,Ingeniero Industrial,13,,
918,Grado,Ingeniero Industrial,13,,
1213,Grado,Ingeniero Mecánico,12,,
756,Grado,Ingeniero Industrial,12,,
1130,Grado,Ingeniero Industrial,13,,
1159,Grado,Ingeniero Industrial,12,,
1120,Grado,Ingeniero Industrial,12,,
1105,Grado,Ingeniero Electrónico,12,,
1112,Grado,Ingeniero Electrónico,12,,
1206,Grado,Ingeniero Mecánico,12,,
1372,Grado,Ingeniero en Armas,12,,
1383,Grado,Ingeniero Electrónico,12,,
1302,Grado,Ingeniero Electrónico,12,,
1309,Grado,Ingeniero Electrónico,12,,
1335,Grado,Ingeniero Electrónico,12,,
1337,Grado,Ingeniero Electrónico,12,,
1230,Grado,Ingeniero Electrónico,12,,
1271,Grado,Ingeniero Industrial,12,,
11701,Grado,Licenciado en Hidrografía,12,,
1247,Grado,Ingeniero Electrónico,12,,
1256,Grado,Ingeniero Mecánico,12,,
1260,Grado,Ingeniero Industrial,12,,
1263,Grado,Ingeniero Electrónico,12,,
1264,Grado,Ingeniero Mecánico,12,,
1265,Grado,Ingeniero Industrial,12,,
1276,Grado,Ingeniero Electrónico,12,,
1131,Grado,Ingeniero Industrial,12,,
839,Grado,Ingeniero Industrial,12,,
1250,Grado,Ingeniero Industrial,12,,
1212,Grado,Ingeniero Mecánico,12,,
1203,Grado,Ingeniero Electrónico,12,,
1204,Grado,Ingeniero Electrónico,12,,
1205,Grado,Ingeniero Industrial,12,,
1214,Grado,Ingeniero Electrónico,12,,
1218,Grado,Ingeniero Mecánico,12,,
1221,Grado,Ingeniero Electrónico,12,,
1224,Grado,Ingeniero Industrial,12,,
1234,Grado,Ingeniero Industrial,12,,
1237,Grado,Ingeniero Mecánico,12,,
1241,Grado,Ingeniero Electricista,12,,
1243,Grado,Ingeniero Electrónico,12,,
1244,Grado,Ingeniero Industrial,12,,
1150,Grado,Ingeniero Industrial,12,,
1143,Grado,Ingeniero Industrial,12,,
1140,Grado,Ingeniero Electrónico,12,,
1126,Grado,Ingeniero Industrial,12,,
1128,Grado,Ingeniero Industrial,12,,
1025,Grado,Ingeniero Electrónico,12,,
1206,Grado,Ingeniero Industrial,12,,
1212,Grado,Ingeniero Industrial,12,,
1213,Grado,Ingeniero Industrial,12,,
1218,Grado,Ingeniero Industrial,12,,
1229,Grado,Ingeniero Industrial,12,,
1237,Grado,Ingeniero Industrial,12,,
1256,Grado,Ingeniero Industrial,12,,
1264,Grado,Ingeniero Industrial,12,,
10001,Grado,Licenciado en Oceanografía,12,,
967,Grado,Ingeniero Naval,12,,
606,Grado,Ingeniero Electrónico,12,,
912,Grado,Ingeniero Industrial,11,,
853,Grado,Ingeniero Industrial,11,,
1111,Grado,Ingeniero Industrial,11,,
1108,Grado,Ingeniero Industrial,11,,
1119,Grado,Ingeniero Electrónico,11,,
1141,Grado,Ingeniero Electrónico,11,,
1142,Grado,Ingeniero Electrónico,11,,
1125,Grado,Ingeniero Electrónico,11,,
1158,Grado,Ingeniero Industrial,11,,
1144,Grado,Ingeniero Industrial,11,,
1113,Grado,Ingeniero Industrial,11,,
11601,Grado,Licenciado en Hidrografía,11,,
1103,Grado,Ingeniero Electrónico,11,,
1109,Grado,Ingeniero Industrial,11,,
1162,Grado,Ingeniero Industrial,11,,
1027,Grado,Ingeniero Industrial,11,,
1043,Grado,Ingeniero Industrial,11,,
1146,Grado,Ingeniero Industrial,11,,
1147,Grado,Ingeniero Industrial,11,,
1156,Grado,Ingeniero Industrial,11,,
1121,Grado,Ingeniero Industrial,11,,
1122,Grado,Ingeniero Industrial,11,,
1123,Grado,Ingeniero Industrial,11,,
1055,Grado,Ingeniero Industrial,11,,
1006,Grado,Ingeniero Industrial,11,,
1021,Grado,Ingeniero Industrial,11,,
962,Grado,Ingeniero Industrial,11,,
11331,Grado,Licenciado en Oceanografía,11,,
11360,Grado,Licenciado en Oceanografía,11,,
1136,Grado,Ingeniero Industrial,11,,
1139,Grado,Ingeniero Industrial,11,,
10901,Grado,Licenciado en Oceanografía,11,,
10701,Grado,Licenciado en Oceanografía,11,,
953,Grado,Ingeniero Industrial,10,,
730,Grado,Ingeniero Industrial,10,,
915,Grado,Ingeniero Industrial,10,,
958,Grado,Ingeniero Industrial,10,,
10704,Grado,Licenciado en Oceanografía,10,,
11501,Grado,Licenciado en Hidrografía,10,,
11502,Grado,Licenciado en Hidrografía,10,,
10503,Grado,Licenciado en Hidrografía,10,,
10803,Grado,Licenciado en Oceanografía,10,,
10620,Grado,Licenciado en Oceanografía,10,,
703,Grado,Ingeniero Industrial,10,,
914,Grado,Ingeniero Electrónico,10,,
927,Grado,Ingeniero Electrónico,10,,
929,Grado,Ingeniero Industrial,10,,
941,Grado,Ingeniero Industrial,10,,
1005,Grado,Ingeniero Industrial,10,,
1011,Grado,Ingeniero Industrial,10,,
1018,Grado,Ingeniero Industrial,10,,
947,Grado,Ingeniero Industrial,10,,
1008,Grado,Ingeniero Industrial,10,,
1012,Grado,Ingeniero Industrial,10,,
1002,Grado,Ingeniero Industrial,10,,
1029,Grado,Ingeniero Industrial,10,,
1030,Grado,Ingeniero Electrónico,10,,
1031,Grado,Ingeniero Industrial,10,,
1032,Grado,Ingeniero Industrial,10,,
1034,Grado,Ingeniero Electrónico,10,,
1044,Grado,Ingeniero Industrial,10,,
1047,Grado,Ingeniero Industrial,10,,
1049,Grado,Ingeniero Industrial,10,,
1050,Grado,Ingeniero Industrial,10,,
1051,Grado,Ingeniero Industrial,10,,
1052,Grado,Ingeniero Industrial,10,,
1053,Grado,Ingeniero Electrónico,10,,
1054,Grado,Ingeniero Industrial,10,,
1026,Grado,Ingeniero Industrial,10,,
1057,Grado,Ingeniero Industrial,10,,
10801,Grado,Licenciado en Oceanografía,10,,
937,Grado,Ingeniero Industrial,9,,
10604,Grado,Licenciado en Oceanografía,10,,
534,Grado,Ingeniero Industrial,10,,
852,Grado,Ingeniero Industrial,10,,
904,Grado,Ingeniero Industrial,9,,
905,Grado,Ingeniero Industrial,9,,
860,Grado,Ingeniero Industrial,9,,
11401,Grado,Licenciado en Hidrografía,9,,
10703,Grado,Licenciado en Oceanografía,10,,
940,Grado,Ingeniero Industrial,10,,
966,Grado,Ingeniero Electrónico,9,,
917,Grado,Ingeniero Industrial,10,,
907,Grado,Ingeniero Industrial,10,,
1067,Grado,Ingeniero Industrial,10,,
1166,Grado,Ingeniero en Armas,10,,
906,Grado,Ingeniero Industrial,9,,
833,Grado,Ingeniero Electrónico,9,,
916,Grado,Ingeniero Electrónico,9,,
909,Grado,Ingeniero Industrial,9,,
910,Grado,Ingeniero Industrial,9,,
849,Grado,Ingeniero Electrónico,9,,
859,Grado,Ingeniero Electrónico,9,,
803,Grado,Ingeniero Electrónico,9,,
901,Grado,Ingeniero Industrial,9,,
931,Grado,Ingeniero Electrónico,9,,
932,Grado,Ingeniero Electrónico,9,,
902,Grado,Ingeniero Industrial,9,,
820,Grado,Ingeniero Industrial,9,,
923,Grado,Ingeniero Electrónico,9,,
933,Grado,Ingeniero Industrial,9,,
936,Grado,Ingeniero Industrial,9,,
954,Grado,Ingeniero Industrial,9,,
957,Grado,Ingeniero Industrial,9,,
948,Grado,Ingeniero Industrial,9,,
944,Grado,Ingeniero Industrial,9,,
10702,Grado,Licenciado en Oceanografía,9,,
28177,Grado,Ingeniero Electrónico,29,,
10030,Grado,Licenciado en Hidrografía,8,,
11302,Grado,Licenciado en Hidrografía,8,,
862,Grado,Ingeniero Industrial,8,,
403,Grado,Ingeniero Electrónico,8,,
713,Grado,Ingeniero Industrial,8,,
830,Grado,Ingeniero Industrial,8,,
827,Grado,Ingeniero Industrial,8,,
807,Grado,Ingeniero Industrial,8,,
765,Grado,Ingeniero Industrial,8,,
717,Grado,Ingeniero Industrial,8,,
850,Grado,Ingeniero Industrial,8,,
848,Grado,Ingeniero Industrial,8,,
821,Grado,Ingeniero Industrial,8,,
834,Grado,Ingeniero Industrial,8,,
10602,Grado,Licenciado en Oceanografía,8,,
10603,Grado,Licenciado en Oceanografía,8,,
854,Grado,Ingeniero Industrial,8,,
836,Grado,Ingeniero Industrial,8,,
837,Grado,Ingeniero Industrial,8,,
841,Grado,Ingeniero Industrial,8,,
809,Grado,Ingeniero Industrial,8,,
811,Grado,Ingeniero Industrial,8,,
813,Grado,Ingeniero Industrial,8,,
814,Grado,Ingeniero Electrónico,8,,
815,Grado,Ingeniero Industrial,8,,
823,Grado,Ingeniero Industrial,8,,
824,Grado,Ingeniero Industrial,8,,
10601,Grado,Licenciado en Oceanografía,8,,
705,Grado,Ingeniero Industrial,8,,
766,Grado,Ingeniero Industrial,8,,
750,Grado,Ingeniero Industrial,7,,
656,Grado,Ingeniero Industrial,7,,
712,Grado,Ingeniero Industrial,7,,
755,Grado,Ingeniero Electrónico,7,,
758,Grado,Ingeniero Electrónico,7,,
754,Grado,Ingeniero Industrial,7,,
757,Grado,Ingeniero Industrial,7,,
763,Grado,Ingeniero Industrial,7,,
733,Grado,Ingeniero Electrónico,7,,
739,Grado,Ingeniero Industrial,7,,
742,Grado,Ingeniero Industrial,7,,
743,Grado,Ingeniero Industrial,7,,
745,Grado,Ingeniero Industrial,7,,
714,Grado,Ingeniero Industrial,7,,
716,Grado,Ingeniero Industrial,7,,
637,Grado,Ingeniero Industrial,7,,
701,Grado,Ingeniero Industrial,7,,
711,Grado,Ingeniero Industrial,7,,
501,Grado,Ingeniero Industrial,7,,
539,Grado,Ingeniero Industrial,7,,
624,Grado,Ingeniero Industrial,7,,
552,Grado,Ingeniero Industrial,7,,
715,Grado,Ingeniero Industrial,7,,
720,Grado,Ingeniero Industrial,7,,
726,Grado,Ingeniero Industrial,7,,
741,Grado,Ingeniero Industrial,7,,
143,Grado,Ingeniero Electrónico,7,,
643,Grado,Ingeniero Electrónico,7,,
444,Grado,Ingeniero Industrial,7,,
10203,Grado,Licenciado en Oceanografía,7,,
618,Grado,Ingeniero Industrial,6,,
402,Grado,Ingeniero Industrial,6,,
650,Grado,Ingeniero Industrial,6,,
615,Grado,Ingeniero Industrial,6,,
633,Grado,Ingeniero Industrial,6,,
563,Grado,Ingeniero Industrial,6,,
603,Grado,Ingeniero Electrónico,6,,
658,Grado,Ingeniero Electrónico,6,,
663,Grado,Ingeniero Industrial,6,,
655,Grado,Ingeniero Industrial,6,,
10501,Grado,Licenciado en Oceanografía,7,,
11503,Grado,Licenciado en Oceanografía,7,,
719,Grado,Ingeniero en Armas,6,,
10502,Grado,Licenciado en Oceanografía,6,,
10201,Grado,Licenciado en Hidrografía,6,,
